date,fx_rate,log_fx,log_return,vol_7d,vol_14d,vol_30d,event_window,epu_index,target_high_volatility
2021-09-01,4.9471272727273,1.5988070591689876,0.004856643069223843,0.0028707002886760175,0.0031801552300700117,0.002448111984546114,0,206.72854,0
2021-10-01,4.9480428571429,1.5989921160009968,0.00018505683200920053,0.0029062937723908873,0.001996154422261468,0.002424671666238476,0,198.51042,0
2021-11-01,4.9493636363636,1.5992590100058872,0.0002668940048904389,0.0026738303289523006,0.0020018971912872958,0.0023533385856813827,0,246.60827,0
2021-12-01,4.9492,1.5992259473576835,-3.306264820368554e-05,0.0001550523697830839,0.0019811002294387982,0.0023538717038443964,0,298.15951,0
2022-01-01,4.9454,1.5984578515909373,-0.0007680957667461907,0.0005325178410916262,0.002087956247723126,0.002425372255445927,1,264.63419,0
2022-02-01,4.94578,1.5985346877217501,7.683613081277407e-05,0.00045939477186463244,0.002038962350249139,0.002435746290210365,1,220.46791,0
2022-03-01,4.9482347826087,1.599030903406284,0.0004962156845338406,0.0006439814396177403,0.0004336647190325852,0.0023925233314533063,1,392.01202,0
2022-04-01,4.9441578947368,1.5982066562831283,-0.0008242471231556525,0.0006747162696467257,0.0005460749540715607,0.0014847571722887633,0,334.669,0
2022-05-01,4.946,1.5985791690992244,0.0003725128160960711,0.0007292871837568374,0.0005629061290542671,0.0014847477272097055,0,328.47521,0
2022-06-01,4.9444045454545,1.5982565423447763,-0.0003226267544480521,0.0006009820253883818,0.0005670480928165026,0.0014877777501029787,0,332.62825,0
2022-07-01,4.939580952381,1.5972805001485404,-0.0009760421962359267,0.0006743850758767807,0.0006157926983105667,0.0015361139778845713,0,403.90579,0
2022-08-01,4.8943043478261,1.5880721510366445,-0.009208349111895942,0.004952337675395375,0.0037059602417540425,0.0031381052078154653,0,327.91541,0
2022-09-01,4.9096681818182,1.5912063594450332,0.003134208408388739,0.006284952443839971,0.0041542252351844935,0.0029018224370122685,0,396.80379,0
2022-10-01,4.9259285714286,1.5945127992742143,0.003306439829181107,0.007176214555083476,0.004571015546835449,0.003113997764122928,0,418.61884,0
2022-11-01,4.9141954545455,1.5921280483477658,-0.00238475092644852,0.003237237197026266,0.004590362155767205,0.003158208344357202,0,357.08668,0
2022-12-01,4.9224476190476,1.5938058903465628,0.0016778419987970583,0.0029310590914762764,0.004726583656564714,0.0032237838636018034,0,279.6471,0
2023-01-01,4.9242272727273,1.594167363375507,0.0003614730289440704,0.0020728094684197155,0.0047448305231681835,0.0032301893946011045,0,281.77821,0
2023-02-01,4.908675,1.5910040479545513,-0.0031633154209556036,0.0025031235834508643,0.0027554511327756563,0.0033246211757997574,0,272.40225,0
2023-03-01,4.9263260869565,1.5945934946159201,0.0035894466613688447,0.0033774680637191756,0.0028475946173943333,0.0035330524761961798,0,324.77326,0
2023-04-01,4.9364944444444,1.5966554526649863,0.0020619580490661704,0.003541103877740898,0.0026461313533531015,0.0035969647450296584,0,244.23158,0
2023-05-01,4.9477227272727,1.5989274156263604,0.0022719629613741077,0.0008279580125890948,0.0023471157806952826,0.0036622542999392056,0,265.50803,0
2023-06-01,4.9599818181818,1.601402075040964,0.002474659414603675,0.0002063614678442835,0.0024059001142302094,0.0037263020702022476,0,247.21465,0
2023-07-01,4.9410904761905,1.5975860510075395,-0.0038160240334246254,0.003574851272997026,0.0031950666013598424,0.003898306515481683,0,263.57203,0
2023-08-01,4.9410739130435,1.5975826988781177,-3.352129421818617e-06,0.0031688511720389654,0.0026747147852367523,0.002608400506095763,0,287.96256,0
2023-09-01,4.9656142857143,1.6025370130493484,0.0049543141712307115,0.004397608335224922,0.0029707953355822747,0.0028026311099693317,0,319.51199,0
2023-10-01,4.9681772727273,1.6030530269106806,0.0005160138613322651,0.0027247845731918447,0.0029610069937125246,0.002702802648714268,0,314.2169,0
2023-11-01,4.9702545454545,1.603471055186258,0.00041802827557746447,0.0025912030842501895,0.0029062505049823073,0.0025262305382615746,0,315.77124,0
2023-12-01,4.9707157894737,1.6035638517652622,9.279657900407301e-05,0.00022154371259270217,0.0027848888289994473,0.0025258818726395186,0,281.71082,0
2024-01-01,4.9749272727273,1.6044107519564277,0.0008469001911655116,0.0003782369262588089,0.0018946953345350744,0.00252187428282384,0,323.41011,0
2024-02-01,4.974619047619,1.6043487943357533,-6.195762067440214e-05,0.0004862515882302523,0.001901890048356418,0.002212759540944489,0,276.98234,0
2024-03-01,4.970765,1.603573751804772,-0.0007750425309813735,0.0008129381695818302,0.0005643156705660232,0.002125509264534835,0,231.31778,0
2024-04-01,4.9730285714286,1.6040290250264932,0.00045527322172134177,0.0006177505814086713,0.0005574298345769856,0.002085467235580134,0,268.1715,0
2024-05-01,4.9753818181818,1.6045021150388532,0.00047309001235995574,0.0007155218532800564,0.0005629010463781042,0.0020190891873668863,1,290.83528,0
2024-06-01,4.97674,1.60477505820644,0.00027294316758674775,0.0001107703676871093,0.0005626458810191478,0.0019172940103135954,1,327.50626,0
2024-07-01,4.973,1.6040232797326015,-0.0007517784738384492,0.0006570662080240907,0.0005745022071710539,0.0014750727606049501,1,361.85379,0
2024-08-01,4.9765681818182,1.6047405333673255,0.0007172536347239689,0.0007533836527740859,0.000657316337220334,0.0014657386472751166,0,263.42825,0
2024-09-01,4.9743761904762,1.6042999738997121,-0.00044055946761334397,0.0007741063434449414,0.0005816188405655042,0.0005470331806818459,0,345.05096,0
2024-10-01,4.9750043478261,1.6044262445450685,0.00012627064535641885,0.0005789485369527288,0.0005588694800827297,0.0005345542722627274,1,392.07715,0
2024-11-01,4.9762380952381,1.6046742030136478,0.00024795846857927906,0.00036746003223755134,0.0005330490096910771,0.0005279876230441302,1,479.98873,0
2024-12-01,4.974875,1.6044002446667613,-0.0002739583468864826,0.0002730654179317853,0.0005296759292907506,0.0005389599835423056,1,484.41531,0
2025-01-01,4.9751863636364,1.604462829936364,6.258526960256638e-05,0.0002645820575194848,0.00040810353112355913,0.0004805303476785914,1,479.90402,0
2025-02-01,4.977015,1.6048303137356488,0.0003674837992848623,0.00032085114567610387,0.0003111884759985722,0.0004910205908209407,1,396.80715,0
2025-03-01,4.9767523809524,1.6047775459669014,-5.2767768747408184e-05,0.00021713314551818867,0.00022636874198934945,0.000421336472280161,1,576.93663,0
2025-04-01,4.977535,1.6049347885738832,0.00015724260698180004,0.00021012579458175307,0.00022799327768173734,0.0004070529242328903,1,779.26774,0
2025-05-01,5.0714238095238,1.623621608458478,0.018686819884594863,0.01075919361803546,0.00761058122169698,0.005396981348210727,1,579.66497,0
2025-06-01,5.0454333333333,1.6184835437409697,-0.005138064717508328,0.01251006687999289,0.008278971738550297,0.005732914536296205,1,479.90868,0
2025-07-01,5.0716173913043,1.6236597788211315,0.005176235080161851,0.011948122644565913,0.008259932634703936,0.005809750257108213,0,592.67219,0
2025-08-01,5.0651238095238,1.62237858153295,-0.001281197288181657,0.005211503933212781,0.00839923466867675,0.005866854547094963,0,413.15994,0
2025-09-01,5.0739590909091,1.6241213986513086,0.0017428171183586638,0.0032308784879433307,0.008303371040363753,0.0058359968058785535,0,471.42576,0
2025-10-01,5.0871826086957,1.6267241623254352,0.002602763674126596,0.002039988724089681,0.008181859748339989,0.00582091468539834,0,452.68354,0
2025-11-01,5.086735,1.6266361709118609,-8.799141357429541e-05,0.0013742592490360742,0.0035535762291063837,0.005830163544848021,0,426.73537,0
2025-12-01,5.0912761904762,1.6275285241806001,0.0008923532687392655,0.0013617845150750564,0.002254569788996715,0.005801548992173488,0,351.50258,0
2026-01-01,5.091895238095239,1.6276501066609,0.00012158248029980889,0.0005162500236398484,0.0013869599736434802,0.005799849808339055,0,371.74391,0
